kind,config_id,input_rel,mace_output_rel,final_energy_eV,slab_id,label
h_ads,mp-644311_h100_t0__bridge_0,ads_structures/mp-644311_h100_t0/bridge_0.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_0,-727.203125,mp-644311_h100_t0,bridge_0
h_ads,mp-644311_h100_t0__bridge_1,ads_structures/mp-644311_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_1,-726.6842041015625,mp-644311_h100_t0,bridge_1
h_ads,mp-644311_h100_t0__bridge_2,ads_structures/mp-644311_h100_t0/bridge_2.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_2,-727.3109741210938,mp-644311_h100_t0,bridge_2
h_ads,mp-644311_h100_t0__bridge_3,ads_structures/mp-644311_h100_t0/bridge_3.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_3,-727.110107421875,mp-644311_h100_t0,bridge_3
h_ads,mp-644311_h100_t0__bridge_4,ads_structures/mp-644311_h100_t0/bridge_4.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_4,-727.4761962890625,mp-644311_h100_t0,bridge_4
h_ads,mp-644311_h100_t0__bridge_5,ads_structures/mp-644311_h100_t0/bridge_5.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_5,-727.4801635742188,mp-644311_h100_t0,bridge_5
h_ads,mp-644311_h100_t0__bridge_6,ads_structures/mp-644311_h100_t0/bridge_6.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_6,-727.4749755859375,mp-644311_h100_t0,bridge_6
h_ads,mp-644311_h100_t0__bridge_7,ads_structures/mp-644311_h100_t0/bridge_7.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_7,-727.12744140625,mp-644311_h100_t0,bridge_7
h_ads,mp-644311_h100_t0__hollow_0,ads_structures/mp-644311_h100_t0/hollow_0.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_0,-727.2094116210938,mp-644311_h100_t0,hollow_0
h_ads,mp-644311_h100_t0__hollow_1,ads_structures/mp-644311_h100_t0/hollow_1.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_1,-727.3175048828125,mp-644311_h100_t0,hollow_1
h_ads,mp-644311_h100_t0__hollow_2,ads_structures/mp-644311_h100_t0/hollow_2.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_2,-727.0941162109375,mp-644311_h100_t0,hollow_2
h_ads,mp-644311_h100_t0__hollow_3,ads_structures/mp-644311_h100_t0/hollow_3.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_3,-727.3163452148438,mp-644311_h100_t0,hollow_3
h_ads,mp-644311_h100_t0__hollow_4,ads_structures/mp-644311_h100_t0/hollow_4.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_4,-727.4808349609375,mp-644311_h100_t0,hollow_4
h_ads,mp-644311_h100_t0__hollow_5,ads_structures/mp-644311_h100_t0/hollow_5.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_5,-727.4766845703125,mp-644311_h100_t0,hollow_5
h_ads,mp-644311_h100_t0__hollow_6,ads_structures/mp-644311_h100_t0/hollow_6.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_6,-727.2044677734375,mp-644311_h100_t0,hollow_6
h_ads,mp-644311_h100_t0__hollow_7,ads_structures/mp-644311_h100_t0/hollow_7.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_7,-727.1277465820312,mp-644311_h100_t0,hollow_7
h_ads,mp-644311_h110_t0__ontop_0,ads_structures/mp-644311_h110_t0/ontop_0.vasp,mace_runs/h_ads/mp-644311_h110_t0__ontop_0,-360.76885986328125,mp-644311_h110_t0,ontop_0
h_ads,mp-644311_h110_t0__ontop_1,ads_structures/mp-644311_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-644311_h110_t0__ontop_1,-361.7646179199219,mp-644311_h110_t0,ontop_1
h_ads,mp-644311_h110_t0__bridge_0,ads_structures/mp-644311_h110_t0/bridge_0.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_0,-361.84613037109375,mp-644311_h110_t0,bridge_0
h_ads,mp-644311_h110_t0__bridge_1,ads_structures/mp-644311_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_1,-361.19482421875,mp-644311_h110_t0,bridge_1
h_ads,mp-644311_h110_t0__bridge_2,ads_structures/mp-644311_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_2,-361.7623596191406,mp-644311_h110_t0,bridge_2
h_ads,mp-644311_h110_t0__bridge_3,ads_structures/mp-644311_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_3,-361.60235595703125,mp-644311_h110_t0,bridge_3
h_ads,mp-644311_h110_t0__hollow_0,ads_structures/mp-644311_h110_t0/hollow_0.vasp,mace_runs/h_ads/mp-644311_h110_t0__hollow_0,-361.842041015625,mp-644311_h110_t0,hollow_0
h_ads,mp-644311_h110_t0__hollow_1,ads_structures/mp-644311_h110_t0/hollow_1.vasp,mace_runs/h_ads/mp-644311_h110_t0__hollow_1,-361.84442138671875,mp-644311_h110_t0,hollow_1
h_ads,mp-644311_h111_t0__ontop_0,ads_structures/mp-644311_h111_t0/ontop_0.vasp,mace_runs/h_ads/mp-644311_h111_t0__ontop_0,-1059.789794921875,mp-644311_h111_t0,ontop_0
h_ads,mp-644311_h111_t0__ontop_1,ads_structures/mp-644311_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-644311_h111_t0__ontop_1,-1059.7894287109375,mp-644311_h111_t0,ontop_1
h_ads,mp-644311_h111_t0__ontop_2,ads_structures/mp-644311_h111_t0/ontop_2.vasp,mace_runs/h_ads/mp-644311_h111_t0__ontop_2,-1059.708740234375,mp-644311_h111_t0,ontop_2
h_ads,mp-644311_h111_t0__ontop_3,ads_structures/mp-644311_h111_t0/ontop_3.vasp,mace_runs/h_ads/mp-644311_h111_t0__ontop_3,-1059.793701171875,mp-644311_h111_t0,ontop_3
h_ads,mp-644311_h111_t0__bridge_0,ads_structures/mp-644311_h111_t0/bridge_0.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_0,-1059.6600341796875,mp-644311_h111_t0,bridge_0
h_ads,mp-644311_h111_t0__bridge_1,ads_structures/mp-644311_h111_t0/bridge_1.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_1,-1059.7149658203125,mp-644311_h111_t0,bridge_1
h_ads,mp-644311_h111_t0__bridge_2,ads_structures/mp-644311_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_2,-1059.77099609375,mp-644311_h111_t0,bridge_2
h_ads,mp-644311_h111_t0__bridge_3,ads_structures/mp-644311_h111_t0/bridge_3.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_3,-1059.7113037109375,mp-644311_h111_t0,bridge_3
h_ads,mp-644311_h111_t0__bridge_4,ads_structures/mp-644311_h111_t0/bridge_4.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_4,-1059.7156982421875,mp-644311_h111_t0,bridge_4
h_ads,mp-644311_h111_t0__bridge_5,ads_structures/mp-644311_h111_t0/bridge_5.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_5,-1059.7791748046875,mp-644311_h111_t0,bridge_5
h_ads,mp-644311_h111_t0__bridge_6,ads_structures/mp-644311_h111_t0/bridge_6.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_6,-1059.767333984375,mp-644311_h111_t0,bridge_6
h_ads,mp-644311_h111_t0__bridge_7,ads_structures/mp-644311_h111_t0/bridge_7.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_7,-1059.720947265625,mp-644311_h111_t0,bridge_7
h_ads,mp-644311_h111_t0__bridge_8,ads_structures/mp-644311_h111_t0/bridge_8.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_8,-1059.88134765625,mp-644311_h111_t0,bridge_8
h_ads,mp-644311_h111_t0__bridge_9,ads_structures/mp-644311_h111_t0/bridge_9.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_9,-1059.774658203125,mp-644311_h111_t0,bridge_9
h_ads,mp-644311_h111_t0__bridge_10,ads_structures/mp-644311_h111_t0/bridge_10.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_10,-1059.71044921875,mp-644311_h111_t0,bridge_10
h_ads,mp-644311_h111_t0__bridge_11,ads_structures/mp-644311_h111_t0/bridge_11.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_11,-1059.7952880859375,mp-644311_h111_t0,bridge_11
h_ads,mp-644311_h111_t0__hollow_0,ads_structures/mp-644311_h111_t0/hollow_0.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_0,-1059.8831787109375,mp-644311_h111_t0,hollow_0
h_ads,mp-644311_h111_t0__hollow_1,ads_structures/mp-644311_h111_t0/hollow_1.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_1,-1059.70361328125,mp-644311_h111_t0,hollow_1
h_ads,mp-644311_h111_t0__hollow_2,ads_structures/mp-644311_h111_t0/hollow_2.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_2,-1059.801513671875,mp-644311_h111_t0,hollow_2
h_ads,mp-644311_h111_t0__hollow_3,ads_structures/mp-644311_h111_t0/hollow_3.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_3,-1059.790771484375,mp-644311_h111_t0,hollow_3
h_ads,mp-644311_h111_t0__hollow_4,ads_structures/mp-644311_h111_t0/hollow_4.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_4,-1059.8077392578125,mp-644311_h111_t0,hollow_4
h_ads,mp-644311_h111_t0__hollow_5,ads_structures/mp-644311_h111_t0/hollow_5.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_5,-1059.80419921875,mp-644311_h111_t0,hollow_5
h_ads,mp-644311_h111_t1__ontop_0,ads_structures/mp-644311_h111_t1/ontop_0.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_0,-1053.4315185546875,mp-644311_h111_t1,ontop_0
h_ads,mp-644311_h111_t1__ontop_1,ads_structures/mp-644311_h111_t1/ontop_1.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_1,-1053.4591064453125,mp-644311_h111_t1,ontop_1
h_ads,mp-644311_h111_t1__ontop_2,ads_structures/mp-644311_h111_t1/ontop_2.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_2,-1053.374267578125,mp-644311_h111_t1,ontop_2
h_ads,mp-644311_h111_t1__ontop_3,ads_structures/mp-644311_h111_t1/ontop_3.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_3,-1053.380126953125,mp-644311_h111_t1,ontop_3
h_ads,mp-644311_h111_t1__bridge_0,ads_structures/mp-644311_h111_t1/bridge_0.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_0,-1053.4466552734375,mp-644311_h111_t1,bridge_0
h_ads,mp-644311_h111_t1__bridge_1,ads_structures/mp-644311_h111_t1/bridge_1.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_1,-1053.404296875,mp-644311_h111_t1,bridge_1
h_ads,mp-644311_h111_t1__bridge_2,ads_structures/mp-644311_h111_t1/bridge_2.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_2,-1053.42822265625,mp-644311_h111_t1,bridge_2
h_ads,mp-644311_h111_t1__bridge_3,ads_structures/mp-644311_h111_t1/bridge_3.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_3,-1053.3958740234375,mp-644311_h111_t1,bridge_3
h_ads,mp-644311_h111_t1__bridge_4,ads_structures/mp-644311_h111_t1/bridge_4.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_4,-1053.4493408203125,mp-644311_h111_t1,bridge_4
h_ads,mp-644311_h111_t1__bridge_5,ads_structures/mp-644311_h111_t1/bridge_5.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_5,-1053.6190185546875,mp-644311_h111_t1,bridge_5
h_ads,mp-644311_h111_t1__bridge_6,ads_structures/mp-644311_h111_t1/bridge_6.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_6,-1053.3729248046875,mp-644311_h111_t1,bridge_6
h_ads,mp-644311_h111_t1__bridge_7,ads_structures/mp-644311_h111_t1/bridge_7.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_7,-1053.405517578125,mp-644311_h111_t1,bridge_7
h_ads,mp-644311_h111_t1__bridge_8,ads_structures/mp-644311_h111_t1/bridge_8.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_8,-1053.18701171875,mp-644311_h111_t1,bridge_8
h_ads,mp-644311_h111_t1__bridge_9,ads_structures/mp-644311_h111_t1/bridge_9.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_9,-1053.3759765625,mp-644311_h111_t1,bridge_9
h_ads,mp-644311_h111_t1__bridge_10,ads_structures/mp-644311_h111_t1/bridge_10.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_10,-1053.4339599609375,mp-644311_h111_t1,bridge_10
h_ads,mp-644311_h111_t1__bridge_11,ads_structures/mp-644311_h111_t1/bridge_11.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_11,-1053.402099609375,mp-644311_h111_t1,bridge_11
h_ads,mp-644311_h111_t1__hollow_0,ads_structures/mp-644311_h111_t1/hollow_0.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_0,-1053.6158447265625,mp-644311_h111_t1,hollow_0
h_ads,mp-644311_h111_t1__hollow_1,ads_structures/mp-644311_h111_t1/hollow_1.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_1,-1053.4466552734375,mp-644311_h111_t1,hollow_1
h_ads,mp-644311_h111_t1__hollow_2,ads_structures/mp-644311_h111_t1/hollow_2.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_2,-1053.43798828125,mp-644311_h111_t1,hollow_2
h_ads,mp-644311_h111_t1__hollow_3,ads_structures/mp-644311_h111_t1/hollow_3.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_3,-1053.48095703125,mp-644311_h111_t1,hollow_3
h_ads,mp-644311_h111_t1__hollow_4,ads_structures/mp-644311_h111_t1/hollow_4.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_4,-1053.4693603515625,mp-644311_h111_t1,hollow_4
h_ads,mp-644311_h111_t1__hollow_5,ads_structures/mp-644311_h111_t1/hollow_5.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_5,-1053.4842529296875,mp-644311_h111_t1,hollow_5
h_ads,mp-945_h100_t0__ontop_0,ads_structures/mp-945_h100_t0/ontop_0.vasp,mace_runs/h_ads/mp-945_h100_t0__ontop_0,-210.37850952148438,mp-945_h100_t0,ontop_0
h_ads,mp-945_h100_t0__bridge_0,ads_structures/mp-945_h100_t0/bridge_0.vasp,mace_runs/h_ads/mp-945_h100_t0__bridge_0,-210.61439514160156,mp-945_h100_t0,bridge_0
h_ads,mp-945_h100_t0__bridge_1,ads_structures/mp-945_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-945_h100_t0__bridge_1,-210.7189178466797,mp-945_h100_t0,bridge_1
h_ads,mp-945_h100_t0__bridge_2,ads_structures/mp-945_h100_t0/bridge_2.vasp,mace_runs/h_ads/mp-945_h100_t0__bridge_2,-210.29745483398438,mp-945_h100_t0,bridge_2
h_ads,mp-945_h100_t1__ontop_0,ads_structures/mp-945_h100_t1/ontop_0.vasp,mace_runs/h_ads/mp-945_h100_t1__ontop_0,-207.75469970703125,mp-945_h100_t1,ontop_0
h_ads,mp-945_h100_t1__bridge_0,ads_structures/mp-945_h100_t1/bridge_0.vasp,mace_runs/h_ads/mp-945_h100_t1__bridge_0,-208.12884521484375,mp-945_h100_t1,bridge_0
h_ads,mp-945_h100_t1__bridge_1,ads_structures/mp-945_h100_t1/bridge_1.vasp,mace_runs/h_ads/mp-945_h100_t1__bridge_1,-208.25022888183594,mp-945_h100_t1,bridge_1
h_ads,mp-945_h100_t1__bridge_2,ads_structures/mp-945_h100_t1/bridge_2.vasp,mace_runs/h_ads/mp-945_h100_t1__bridge_2,-208.029052734375,mp-945_h100_t1,bridge_2
h_ads,mp-945_h110_t0__ontop_0,ads_structures/mp-945_h110_t0/ontop_0.vasp,mace_runs/h_ads/mp-945_h110_t0__ontop_0,-326.247802734375,mp-945_h110_t0,ontop_0
h_ads,mp-945_h110_t0__ontop_1,ads_structures/mp-945_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-945_h110_t0__ontop_1,-326.6138916015625,mp-945_h110_t0,ontop_1
h_ads,mp-945_h110_t0__bridge_0,ads_structures/mp-945_h110_t0/bridge_0.vasp,mace_runs/h_ads/mp-945_h110_t0__bridge_0,-326.69451904296875,mp-945_h110_t0,bridge_0
h_ads,mp-945_h110_t0__bridge_1,ads_structures/mp-945_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-945_h110_t0__bridge_1,-326.8210144042969,mp-945_h110_t0,bridge_1
h_ads,mp-945_h110_t0__bridge_2,ads_structures/mp-945_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-945_h110_t0__bridge_2,-326.72900390625,mp-945_h110_t0,bridge_2
h_ads,mp-945_h110_t0__hollow_0,ads_structures/mp-945_h110_t0/hollow_0.vasp,mace_runs/h_ads/mp-945_h110_t0__hollow_0,-326.737060546875,mp-945_h110_t0,hollow_0
h_ads,mp-945_h110_t0__hollow_1,ads_structures/mp-945_h110_t0/hollow_1.vasp,mace_runs/h_ads/mp-945_h110_t0__hollow_1,-326.77081298828125,mp-945_h110_t0,hollow_1
h_ads,mp-945_h111_t0__ontop_0,ads_structures/mp-945_h111_t0/ontop_0.vasp,mace_runs/h_ads/mp-945_h111_t0__ontop_0,-347.7563781738281,mp-945_h111_t0,ontop_0
h_ads,mp-945_h111_t0__ontop_1,ads_structures/mp-945_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-945_h111_t0__ontop_1,-347.5392150878906,mp-945_h111_t0,ontop_1
h_ads,mp-945_h111_t0__bridge_0,ads_structures/mp-945_h111_t0/bridge_0.vasp,mace_runs/h_ads/mp-945_h111_t0__bridge_0,-347.8245544433594,mp-945_h111_t0,bridge_0
h_ads,mp-945_h111_t0__bridge_1,ads_structures/mp-945_h111_t0/bridge_1.vasp,mace_runs/h_ads/mp-945_h111_t0__bridge_1,-347.75372314453125,mp-945_h111_t0,bridge_1
h_ads,mp-945_h111_t0__bridge_2,ads_structures/mp-945_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-945_h111_t0__bridge_2,-347.6123962402344,mp-945_h111_t0,bridge_2
h_ads,mp-945_h111_t0__bridge_3,ads_structures/mp-945_h111_t0/bridge_3.vasp,mace_runs/h_ads/mp-945_h111_t0__bridge_3,-347.76104736328125,mp-945_h111_t0,bridge_3
h_ads,mp-945_h111_t0__bridge_4,ads_structures/mp-945_h111_t0/bridge_4.vasp,mace_runs/h_ads/mp-945_h111_t0__bridge_4,-347.74505615234375,mp-945_h111_t0,bridge_4
h_ads,mp-945_h111_t1__ontop_0,ads_structures/mp-945_h111_t1/ontop_0.vasp,mace_runs/h_ads/mp-945_h111_t1__ontop_0,-346.32928466796875,mp-945_h111_t1,ontop_0
h_ads,mp-945_h111_t1__ontop_1,ads_structures/mp-945_h111_t1/ontop_1.vasp,mace_runs/h_ads/mp-945_h111_t1__ontop_1,-345.7935791015625,mp-945_h111_t1,ontop_1
h_ads,mp-945_h111_t1__bridge_0,ads_structures/mp-945_h111_t1/bridge_0.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_0,-346.3197326660156,mp-945_h111_t1,bridge_0
h_ads,mp-945_h111_t1__bridge_1,ads_structures/mp-945_h111_t1/bridge_1.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_1,-346.45562744140625,mp-945_h111_t1,bridge_1
h_ads,mp-945_h111_t1__bridge_2,ads_structures/mp-945_h111_t1/bridge_2.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_2,-346.1818542480469,mp-945_h111_t1,bridge_2
h_ads,mp-945_h111_t1__bridge_3,ads_structures/mp-945_h111_t1/bridge_3.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_3,-346.4532165527344,mp-945_h111_t1,bridge_3
h_ads,mp-945_h111_t1__bridge_4,ads_structures/mp-945_h111_t1/bridge_4.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_4,-346.2671203613281,mp-945_h111_t1,bridge_4
h2_ref,H2_box,analysis/H2_box.vasp,mace_runs/h2_ref,-6.518487930297852,,
