material_id,formula_pretty,facet,termination,site_label,site_kind,dE_Hstar_eV,dG_Hstar_eV,E_slab_eV,E_slabH_eV,E_H2_eV,slab_id,config_id,input_rel,mace_output_rel,abs_dG_Hstar_eV
mp-12608,CuPt7,(110),0,bridge_7,bridge,-0.24118328094482422,-0.0011832809448242276,-990.6047973632812,-994.105224609375,-6.518487930297852,mp-12608_h110_t0,mp-12608_h110_t0__bridge_7,ads_structures/mp-12608_h110_t0/bridge_7.vasp,mace_runs/h_ads/mp-12608_h110_t0__bridge_7,0.0011832809448242276
mp-12086,Cu3Pt,(100),1,bridge_0,bridge,-0.24461650848388672,-0.004616508483886728,-249.53955078125,-253.0434112548828,-6.518487930297852,mp-12086_h100_t1,mp-12086_h100_t1__bridge_0,ads_structures/mp-12086_h100_t1/bridge_0.vasp,mace_runs/h_ads/mp-12086_h100_t1__bridge_0,0.004616508483886728
mp-12086,Cu3Pt,(110),1,bridge_0,bridge,-0.23495769500732422,0.005042304992675772,-320.7094421386719,-324.2036437988281,-6.518487930297852,mp-12086_h110_t1,mp-12086_h110_t1__bridge_0,ads_structures/mp-12086_h110_t1/bridge_0.vasp,mace_runs/h_ads/mp-12086_h110_t1__bridge_0,0.005042304992675772
mp-1186117,NiPt3,(110),0,bridge_4,bridge,-0.23056316375732422,0.009436836242675772,-413.2362365722656,-416.7260437011719,-6.518487930297852,mp-1186117_h110_t0,mp-1186117_h110_t0__bridge_4,ads_structures/mp-1186117_h110_t0/bridge_4.vasp,mace_runs/h_ads/mp-1186117_h110_t0__bridge_4,0.009436836242675772
mp-12086,Cu3Pt,(100),1,bridge_1,bridge,-0.2506284713745117,-0.010628471374511728,-249.53955078125,-253.04942321777344,-6.518487930297852,mp-12086_h100_t1,mp-12086_h100_t1__bridge_1,ads_structures/mp-12086_h100_t1/bridge_1.vasp,mace_runs/h_ads/mp-12086_h100_t1__bridge_1,0.010628471374511728
mp-1184054,CuNi3,(100),0,ontop_1,ontop,-0.21701335906982422,0.022986640930175772,-650.7646484375,-654.2409057617188,-6.518487930297852,mp-1184054_h100_t0,mp-1184054_h100_t0__ontop_1,ads_structures/mp-1184054_h100_t0/ontop_1.vasp,mace_runs/h_ads/mp-1184054_h100_t0__ontop_1,0.022986640930175772
mp-1184054,CuNi3,(100),0,ontop_2,ontop,-0.20993328094482422,0.030066719055175772,-650.7646484375,-654.2338256835938,-6.518487930297852,mp-1184054_h100_t0,mp-1184054_h100_t0__ontop_2,ads_structures/mp-1184054_h100_t0/ontop_2.vasp,mace_runs/h_ads/mp-1184054_h100_t0__ontop_2,0.030066719055175772
mp-1186117,NiPt3,(110),1,bridge_1,bridge,-0.20837688446044922,0.03162311553955077,-412.6534118652344,-416.12103271484375,-6.518487930297852,mp-1186117_h110_t1,mp-1186117_h110_t1__bridge_1,ads_structures/mp-1186117_h110_t1/bridge_1.vasp,mace_runs/h_ads/mp-1186117_h110_t1__bridge_1,0.03162311553955077
mp-12086,Cu3Pt,(110),1,bridge_4,bridge,-0.20315837860107422,0.03684162139892577,-320.7094421386719,-324.1718444824219,-6.518487930297852,mp-12086_h110_t1,mp-12086_h110_t1__bridge_4,ads_structures/mp-12086_h110_t1/bridge_4.vasp,mace_runs/h_ads/mp-12086_h110_t1__bridge_4,0.03684162139892577
mp-12086,Cu3Pt,(110),0,ontop_1,ontop,-0.2796659469604492,-0.03966594696044923,-327.6285400390625,-331.1674499511719,-6.518487930297852,mp-12086_h110_t0,mp-12086_h110_t0__ontop_1,ads_structures/mp-12086_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-12086_h110_t0__ontop_1,0.03966594696044923
mp-12086,Cu3Pt,(111),0,ontop_0,ontop,-0.2812223434448242,-0.04122234344482423,-438.11614990234375,-441.6566162109375,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__ontop_0,ads_structures/mp-12086_h111_t0/ontop_0.vasp,mace_runs/h_ads/mp-12086_h111_t0__ontop_0,0.04122234344482423
mp-12086,Cu3Pt,(111),0,hollow_3,hollow,-0.2836942672729492,-0.04369426727294923,-438.11614990234375,-441.6590881347656,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__hollow_3,ads_structures/mp-12086_h111_t0/hollow_3.vasp,mace_runs/h_ads/mp-12086_h111_t0__hollow_3,0.04369426727294923
mp-1225687,CuNi,(110),0,hollow_0,hollow,-0.2839994430541992,-0.04399944305419923,-374.89495849609375,-378.4382019042969,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__hollow_0,ads_structures/mp-1225687_h110_t0/hollow_0.vasp,mace_runs/h_ads/mp-1225687_h110_t0__hollow_0,0.04399944305419923
mp-1225687,CuNi,(100),0,bridge_6,bridge,-0.2883024215698242,-0.04830242156982423,-677.5707397460938,-681.1182861328125,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_6,ads_structures/mp-1225687_h100_t0/bridge_6.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_6,0.04830242156982423
mp-945,NiPt,(100),1,bridge_2,bridge,-0.29030132293704014,-0.05030132293704015,-204.47950744628903,-208.029052734375,-6.518487930297852,mp-945_h100_t1,mp-945_h100_t1__bridge_2,ads_structures/mp-945_h100_t1/bridge_2.vasp,mace_runs/h_ads/mp-945_h100_t1__bridge_2,0.05030132293704015
mp-1184054,CuNi3,(110),0,ontop_0,ontop,-0.18704509735107422,0.05295490264892577,-360.6070861816406,-364.0533752441406,-6.518487930297852,mp-1184054_h110_t0,mp-1184054_h110_t0__ontop_0,ads_structures/mp-1184054_h110_t0/ontop_0.vasp,mace_runs/h_ads/mp-1184054_h110_t0__ontop_0,0.05295490264892577
mp-1186117,NiPt3,(110),0,bridge_1,bridge,-0.18628215789794922,0.05371784210205077,-413.2362365722656,-416.6817626953125,-6.518487930297852,mp-1186117_h110_t0,mp-1186117_h110_t0__bridge_1,ads_structures/mp-1186117_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-1186117_h110_t0__bridge_1,0.05371784210205077
mp-12086,Cu3Pt,(100),0,ontop_1,ontop,-0.2994108200073242,-0.05941082000732423,-258.4350280761719,-261.9936828613281,-6.518487930297852,mp-12086_h100_t0,mp-12086_h100_t0__ontop_1,ads_structures/mp-12086_h100_t0/ontop_1.vasp,mace_runs/h_ads/mp-12086_h100_t0__ontop_1,0.05941082000732423
mp-12086,Cu3Pt,(100),1,bridge_2,bridge,-0.17805767059326172,0.06194232940673827,-249.53955078125,-252.9768524169922,-6.518487930297852,mp-12086_h100_t1,mp-12086_h100_t1__bridge_2,ads_structures/mp-12086_h100_t1/bridge_2.vasp,mace_runs/h_ads/mp-12086_h100_t1__bridge_2,0.06194232940673827
mp-1225687,CuNi,(111),1,hollow_6,hollow,-0.3166837692260742,-0.07668376922607423,-1102.604736328125,-1106.1806640625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_6,ads_structures/mp-1225687_h111_t1/hollow_6.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_6,0.07668376922607423
mp-12798,Ni3Pt,(100),0,ontop_0,ontop,-0.16293621063232422,0.07706378936767577,-318.833740234375,-322.25592041015625,-6.518487930297852,mp-12798_h100_t0,mp-12798_h100_t0__ontop_0,ads_structures/mp-12798_h100_t0/ontop_0.vasp,mace_runs/h_ads/mp-12798_h100_t0__ontop_0,0.07706378936767577
mp-1225687,CuNi,(111),0,bridge_14,bridge,-0.3269376754760742,-0.08693767547607423,-1106.4576416015625,-1110.0438232421875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_14,ads_structures/mp-1225687_h111_t0/bridge_14.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_14,0.08693767547607423
mp-12608,CuPt7,(110),0,bridge_5,bridge,-0.15152263641357422,0.08847736358642577,-990.6047973632812,-994.0155639648438,-6.518487930297852,mp-12608_h110_t0,mp-12608_h110_t0__bridge_5,ads_structures/mp-12608_h110_t0/bridge_5.vasp,mace_runs/h_ads/mp-12608_h110_t0__bridge_5,0.08847736358642577
mp-12086,Cu3Pt,(111),0,ontop_1,ontop,-0.3332242965698242,-0.09322429656982423,-438.11614990234375,-441.7086181640625,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__ontop_1,ads_structures/mp-12086_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-12086_h111_t0__ontop_1,0.09322429656982423
mp-12798,Ni3Pt,(111),0,ontop_0,ontop,-0.14676189422607422,0.09323810577392577,-546.6094360351562,-550.0154418945312,-6.518487930297852,mp-12798_h111_t0,mp-12798_h111_t0__ontop_0,ads_structures/mp-12798_h111_t0/ontop_0.vasp,mace_runs/h_ads/mp-12798_h111_t0__ontop_0,0.09323810577392577
mp-1225687,CuNi,(111),1,bridge_10,bridge,-0.3435392379760742,-0.10353923797607423,-1102.604736328125,-1106.20751953125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_10,ads_structures/mp-1225687_h111_t1/bridge_10.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_10,0.10353923797607423
mp-1225687,CuNi,(111),1,bridge_11,bridge,-0.3452482223510742,-0.10524822235107423,-1102.604736328125,-1106.209228515625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_11,ads_structures/mp-1225687_h111_t1/bridge_11.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_11,0.10524822235107423
mp-12608,CuPt7,(110),0,bridge_3,bridge,-0.3459806442260742,-0.10598064422607423,-990.6047973632812,-994.2100219726562,-6.518487930297852,mp-12608_h110_t0,mp-12608_h110_t0__bridge_3,ads_structures/mp-12608_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-12608_h110_t0__bridge_3,0.10598064422607423
mp-945,NiPt,(100),0,bridge_2,bridge,-0.34802532196047764,-0.10802532196047765,-206.690185546875,-210.2974548339844,-6.518487930297852,mp-945_h100_t0,mp-945_h100_t0__bridge_2,ads_structures/mp-945_h100_t0/bridge_2.vasp,mace_runs/h_ads/mp-945_h100_t0__bridge_2,0.10802532196047765
mp-1225687,CuNi,(111),0,bridge_1,bridge,-0.3482999801635742,-0.10829998016357423,-1106.4576416015625,-1110.065185546875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_1,ads_structures/mp-1225687_h111_t0/bridge_1.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_1,0.10829998016357423
mp-1225687,CuNi,(111),1,hollow_1,hollow,-0.3487882614135742,-0.10878826141357423,-1102.604736328125,-1106.2127685546875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_1,ads_structures/mp-1225687_h111_t1/hollow_1.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_1,0.10878826141357423
mp-12608,CuPt7,(110),0,bridge_2,bridge,-0.13101482391357422,0.10898517608642577,-990.6047973632812,-993.9950561523438,-6.518487930297852,mp-12608_h110_t0,mp-12608_h110_t0__bridge_2,ads_structures/mp-12608_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-12608_h110_t0__bridge_2,0.10898517608642577
mp-945,NiPt,(111),1,bridge_2,bridge,-0.3492460250854492,-0.10924602508544923,-342.5733642578125,-346.1818542480469,-6.518487930297852,mp-945_h111_t1,mp-945_h111_t1__bridge_2,ads_structures/mp-945_h111_t1/bridge_2.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_2,0.10924602508544923
mp-644311,CuPt,(111),1,bridge_8,bridge,-0.3514738082885742,-0.11147380828857423,-1049.5762939453125,-1053.18701171875,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_8,ads_structures/mp-644311_h111_t1/bridge_8.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_8,0.11147380828857423
mp-12608,CuPt7,(110),1,ontop_2,ontop,-0.3523283004760742,-0.11232830047607423,-987.6514282226562,-991.2630004882812,-6.518487930297852,mp-12608_h110_t1,mp-12608_h110_t1__ontop_2,ads_structures/mp-12608_h110_t1/ontop_2.vasp,mace_runs/h_ads/mp-12608_h110_t1__ontop_2,0.11232830047607423
mp-1225687,CuNi,(100),0,bridge_7,bridge,-0.3528165817260742,-0.11281658172607423,-677.5707397460938,-681.1828002929688,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_7,ads_structures/mp-1225687_h100_t0/bridge_7.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_7,0.11281658172607423
mp-1225687,CuNi,(111),1,bridge_1,bridge,-0.3544034957885742,-0.11440349578857423,-1102.604736328125,-1106.2183837890625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_1,ads_structures/mp-1225687_h111_t1/bridge_1.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_1,0.11440349578857423
mp-12798,Ni3Pt,(100),1,ontop_0,ontop,-0.3569669723510742,-0.11696697235107423,-312.3588562011719,-315.9750671386719,-6.518487930297852,mp-12798_h100_t1,mp-12798_h100_t1__ontop_0,ads_structures/mp-12798_h100_t1/ontop_0.vasp,mace_runs/h_ads/mp-12798_h100_t1__ontop_0,0.11696697235107423
mp-644311,CuPt,(110),0,bridge_3,bridge,-0.36142253875738106,-0.12142253875738107,-357.981689453125,-361.6023559570313,-6.518487930297852,mp-644311_h110_t0,mp-644311_h110_t0__bridge_3,ads_structures/mp-644311_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_3,0.12142253875738107
mp-12798,Ni3Pt,(110),0,ontop_1,ontop,-0.36236858367925606,-0.12236858367925607,-404.9260559082031,-408.5476684570313,-6.518487930297852,mp-12798_h110_t0,mp-12798_h110_t0__ontop_1,ads_structures/mp-12798_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-12798_h110_t0__ontop_1,0.12236858367925607
mp-1225687,CuNi,(110),0,bridge_3,bridge,-0.3659086227416992,-0.12590862274169923,-374.89495849609375,-378.5201110839844,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__bridge_3,ads_structures/mp-1225687_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-1225687_h110_t0__bridge_3,0.12590862274169923
mp-1184054,CuNi3,(110),1,bridge_0,bridge,-0.3659391403198242,-0.12593914031982423,-360.8217468261719,-364.4469299316406,-6.518487930297852,mp-1184054_h110_t1,mp-1184054_h110_t1__bridge_0,ads_structures/mp-1184054_h110_t1/bridge_0.vasp,mace_runs/h_ads/mp-1184054_h110_t1__bridge_0,0.12593914031982423
mp-1225687,CuNi,(111),1,bridge_0,bridge,-0.3674650192260742,-0.12746501922607423,-1102.604736328125,-1106.2314453125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_0,ads_structures/mp-1225687_h111_t1/bridge_0.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_0,0.12746501922607423
mp-12798,Ni3Pt,(110),0,ontop_0,ontop,-0.11020183563232422,0.12979816436767577,-404.9260559082031,-408.2955017089844,-6.518487930297852,mp-12798_h110_t0,mp-12798_h110_t0__ontop_0,ads_structures/mp-12798_h110_t0/ontop_0.vasp,mace_runs/h_ads/mp-12798_h110_t0__ontop_0,0.12979816436767577
mp-12798,Ni3Pt,(100),0,ontop_1,ontop,-0.3750028610229492,-0.13500286102294923,-318.833740234375,-322.4679870605469,-6.518487930297852,mp-12798_h100_t0,mp-12798_h100_t0__ontop_1,ads_structures/mp-12798_h100_t0/ontop_1.vasp,mace_runs/h_ads/mp-12798_h100_t0__ontop_1,0.13500286102294923
mp-1184054,CuNi3,(110),0,bridge_2,bridge,-0.38251018524175606,-0.14251018524175607,-360.6070861816406,-364.2488403320313,-6.518487930297852,mp-1184054_h110_t0,mp-1184054_h110_t0__bridge_2,ads_structures/mp-1184054_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-1184054_h110_t0__bridge_2,0.14251018524175607
mp-12798,Ni3Pt,(110),1,bridge_2,bridge,-0.3833036422729492,-0.14330364227294923,-400.9180603027344,-404.56060791015625,-6.518487930297852,mp-12798_h110_t1,mp-12798_h110_t1__bridge_2,ads_structures/mp-12798_h110_t1/bridge_2.vasp,mace_runs/h_ads/mp-12798_h110_t1__bridge_2,0.14330364227294923
mp-12798,Ni3Pt,(111),0,ontop_1,ontop,-0.3835172653198242,-0.14351726531982423,-546.6094360351562,-550.252197265625,-6.518487930297852,mp-12798_h111_t0,mp-12798_h111_t0__ontop_1,ads_structures/mp-12798_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-12798_h111_t0__ontop_1,0.14351726531982423
mp-1225687,CuNi,(111),0,hollow_8,hollow,-0.3843107223510742,-0.14431072235107423,-1106.4576416015625,-1110.1011962890625,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_8,ads_structures/mp-1225687_h111_t0/hollow_8.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_8,0.14431072235107423
mp-1186117,NiPt3,(100),1,ontop_0,ontop,-0.09500408172607422,0.14499591827392577,-322.5931091308594,-325.9473571777344,-6.518487930297852,mp-1186117_h100_t1,mp-1186117_h100_t1__ontop_0,ads_structures/mp-1186117_h100_t1/ontop_0.vasp,mace_runs/h_ads/mp-1186117_h100_t1__ontop_0,0.14499591827392577
mp-1225687,CuNi,(110),0,bridge_1,bridge,-0.3859586715698242,-0.14595867156982423,-374.89495849609375,-378.5401611328125,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__bridge_1,ads_structures/mp-1225687_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-1225687_h110_t0__bridge_1,0.14595867156982423
mp-1225687,CuNi,(111),1,bridge_12,bridge,-0.3877286911010742,-0.14772869110107423,-1102.604736328125,-1106.251708984375,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_12,ads_structures/mp-1225687_h111_t1/bridge_12.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_12,0.14772869110107423
mp-945,NiPt,(100),1,bridge_0,bridge,-0.3900938034057617,-0.15009380340576173,-204.47950744628903,-208.12884521484372,-6.518487930297852,mp-945_h100_t1,mp-945_h100_t1__bridge_0,ads_structures/mp-945_h100_t1/bridge_0.vasp,mace_runs/h_ads/mp-945_h100_t1__bridge_0,0.15009380340576173
mp-1225687,CuNi,(110),0,bridge_2,bridge,-0.3920927047729492,-0.15209270477294923,-374.89495849609375,-378.5462951660156,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__bridge_2,ads_structures/mp-1225687_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-1225687_h110_t0__bridge_2,0.15209270477294923
mp-12608,CuPt7,(110),0,bridge_1,bridge,-0.3946256637574379,-0.15462566375743791,-990.6047973632812,-994.2586669921876,-6.518487930297852,mp-12608_h110_t0,mp-12608_h110_t0__bridge_1,ads_structures/mp-12608_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-12608_h110_t0__bridge_1,0.15462566375743791
mp-945,NiPt,(110),0,ontop_0,ontop,-0.08438396453857422,0.15561603546142577,-322.9041748046875,-326.247802734375,-6.518487930297852,mp-945_h110_t0,mp-945_h110_t0__ontop_0,ads_structures/mp-945_h110_t0/ontop_0.vasp,mace_runs/h_ads/mp-945_h110_t0__ontop_0,0.15561603546142577
mp-1225687,CuNi,(111),0,bridge_4,bridge,-0.3971281051635742,-0.15712810516357423,-1106.4576416015625,-1110.114013671875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_4,ads_structures/mp-1225687_h111_t0/bridge_4.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_4,0.15712810516357423
mp-1225687,CuNi,(111),1,hollow_7,hollow,-0.3972501754760742,-0.15725017547607423,-1102.604736328125,-1106.26123046875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_7,ads_structures/mp-1225687_h111_t1/hollow_7.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_7,0.15725017547607423
mp-1225687,CuNi,(111),0,hollow_0,hollow,-0.3998136520385742,-0.15981365203857423,-1106.4576416015625,-1110.11669921875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_0,ads_structures/mp-1225687_h111_t0/hollow_0.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_0,0.15981365203857423
mp-1184054,CuNi3,(110),1,ontop_1,ontop,-0.07779216766357422,0.16220783233642577,-360.8217468261719,-364.1587829589844,-6.518487930297852,mp-1184054_h110_t1,mp-1184054_h110_t1__ontop_1,ads_structures/mp-1184054_h110_t1/ontop_1.vasp,mace_runs/h_ads/mp-1184054_h110_t1__ontop_1,0.16220783233642577
mp-1225687,CuNi,(111),1,bridge_5,bridge,-0.4023771286010742,-0.16237712860107423,-1102.604736328125,-1106.266357421875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_5,ads_structures/mp-1225687_h111_t1/bridge_5.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_5,0.16237712860107423
mp-644311,CuPt,(100),0,bridge_1,bridge,-0.07242107391357422,0.16757892608642577,-723.3525390625,-726.6842041015625,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__bridge_1,ads_structures/mp-644311_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_1,0.16757892608642577
mp-12086,Cu3Pt,(110),1,ontop_0,ontop,-0.4112272262573242,-0.17122722625732423,-320.7094421386719,-324.3799133300781,-6.518487930297852,mp-12086_h110_t1,mp-12086_h110_t1__ontop_0,ads_structures/mp-12086_h110_t1/ontop_0.vasp,mace_runs/h_ads/mp-12086_h110_t1__ontop_0,0.17122722625732423
mp-12086,Cu3Pt,(100),0,bridge_0,bridge,-0.4120206832885742,-0.17202068328857423,-258.4350280761719,-262.1062927246094,-6.518487930297852,mp-12086_h100_t0,mp-12086_h100_t0__bridge_0,ads_structures/mp-12086_h100_t0/bridge_0.vasp,mace_runs/h_ads/mp-12086_h100_t0__bridge_0,0.17202068328857423
mp-945,NiPt,(111),0,ontop_1,ontop,-0.4137907028198242,-0.17379070281982423,-343.8661804199219,-347.5392150878906,-6.518487930297852,mp-945_h111_t0,mp-945_h111_t0__ontop_1,ads_structures/mp-945_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-945_h111_t0__ontop_1,0.17379070281982423
mp-12086,Cu3Pt,(110),1,bridge_2,bridge,-0.4161405563354492,-0.17614055633544923,-320.7094421386719,-324.38482666015625,-6.518487930297852,mp-12086_h110_t1,mp-12086_h110_t1__bridge_2,ads_structures/mp-12086_h110_t1/bridge_2.vasp,mace_runs/h_ads/mp-12086_h110_t1__bridge_2,0.17614055633544923
mp-1225687,CuNi,(111),0,bridge_2,bridge,-0.4162931442260742,-0.17629314422607423,-1106.4576416015625,-1110.1331787109375,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_2,ads_structures/mp-1225687_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_2,0.17629314422607423
mp-1225687,CuNi,(100),0,hollow_7,hollow,-0.4239225387573242,-0.18392253875732423,-677.5707397460938,-681.25390625,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_7,ads_structures/mp-1225687_h100_t0/hollow_7.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_7,0.18392253875732423
mp-1225687,CuNi,(100),0,bridge_1,bridge,-0.4243497848510742,-0.18434978485107423,-677.5707397460938,-681.2543334960938,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_1,ads_structures/mp-1225687_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_1,0.18434978485107423
mp-1225687,CuNi,(100),0,ontop_3,ontop,-0.4271574020385742,-0.18715740203857423,-677.5707397460938,-681.2571411132812,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__ontop_3,ads_structures/mp-1225687_h100_t0/ontop_3.vasp,mace_runs/h_ads/mp-1225687_h100_t0__ontop_3,0.18715740203857423
mp-1225687,CuNi,(111),1,ontop_4,ontop,-0.4280118942260742,-0.18801189422607423,-1102.604736328125,-1106.2919921875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__ontop_4,ads_structures/mp-1225687_h111_t1/ontop_4.vasp,mace_runs/h_ads/mp-1225687_h111_t1__ontop_4,0.18801189422607423
mp-945,NiPt,(100),0,ontop_0,ontop,-0.42908000946047764,-0.18908000946047765,-206.690185546875,-210.3785095214844,-6.518487930297852,mp-945_h100_t0,mp-945_h100_t0__ontop_0,ads_structures/mp-945_h100_t0/ontop_0.vasp,mace_runs/h_ads/mp-945_h100_t0__ontop_0,0.18908000946047765
mp-1184054,CuNi3,(110),1,bridge_1,bridge,-0.4322233200073242,-0.19222332000732423,-360.8217468261719,-364.5132141113281,-6.518487930297852,mp-1184054_h110_t1,mp-1184054_h110_t1__bridge_1,ads_structures/mp-1184054_h110_t1/bridge_1.vasp,mace_runs/h_ads/mp-1184054_h110_t1__bridge_1,0.19222332000732423
mp-1225687,CuNi,(100),0,hollow_1,hollow,-0.4322843551635742,-0.19228435516357423,-677.5707397460938,-681.2622680664062,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_1,ads_structures/mp-1225687_h100_t0/hollow_1.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_1,0.19228435516357423
mp-1225687,CuNi,(100),0,bridge_4,bridge,-0.4331388473510742,-0.19313884735107423,-677.5707397460938,-681.2631225585938,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_4,ads_structures/mp-1225687_h100_t0/bridge_4.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_4,0.19313884735107423
mp-1225687,CuNi,(100),0,bridge_0,bridge,-0.4338102340698242,-0.19381023406982423,-677.5707397460938,-681.2637939453125,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_0,ads_structures/mp-1225687_h100_t0/bridge_0.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_0,0.19381023406982423
mp-945,NiPt,(111),1,bridge_4,bridge,-0.4345121383666992,-0.19451213836669923,-342.5733642578125,-346.2671203613281,-6.518487930297852,mp-945_h111_t1,mp-945_h111_t1__bridge_4,ads_structures/mp-945_h111_t1/bridge_4.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_4,0.19451213836669923
mp-1225687,CuNi,(100),0,hollow_6,hollow,-0.4398527145385742,-0.19985271453857423,-677.5707397460938,-681.2698364257812,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_6,ads_structures/mp-1225687_h100_t0/hollow_6.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_6,0.19985271453857423
mp-1225687,CuNi,(111),0,bridge_6,bridge,-0.4462003707885742,-0.20620037078857423,-1106.4576416015625,-1110.1630859375,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_6,ads_structures/mp-1225687_h111_t0/bridge_6.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_6,0.20620037078857423
mp-1225687,CuNi,(111),1,ontop_2,ontop,-0.4463224411010742,-0.20632244110107423,-1102.604736328125,-1106.310302734375,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__ontop_2,ads_structures/mp-1225687_h111_t1/ontop_2.vasp,mace_runs/h_ads/mp-1225687_h111_t1__ontop_2,0.20632244110107423
